,lost_production,actual_production,availability
2020-06-15 00:00:00+00:00,9079.237347253173,123620.18353053927,0.9315804297622778
2020-06-16 00:00:00+00:00,4689.86151900434,110149.3481618762,0.9591614960427131
2020-06-17 00:00:00+00:00,7332.420788088726,145043.1684512496,0.9518792949402702
2020-06-18 00:00:00+00:00,17339.913546196407,170872.69930291176,0.9078706082248698
2020-06-19 00:00:00+00:00,13296.951704203608,195048.30143347383,0.9361782833832226
2020-06-20 00:00:00+00:00,27895.940763229362,109375.09017840028,0.7967820262449163
2020-06-21 00:00:00+00:00,28922.85703589443,160814.83619463444,0.8475639892978275
2020-06-22 00:00:00+00:00,9255.013642248921,147638.10650154948,0.9410107107707059
2020-06-23 00:00:00+00:00,10179.620625323445,141108.86110126972,0.9327138423946911
2020-06-24 00:00:00+00:00,9809.851769242898,132546.26078817248,0.9310893533617226
2020-06-25 00:00:00+00:00,6973.523421839036,161884.69874295592,0.9587019019125209
2020-06-26 00:00:00+00:00,9292.844975758686,167665.0918738842,0.9474855711973258
2020-06-27 00:00:00+00:00,7944.588608342974,180400.55218994617,0.9578189881901369
2020-06-28 00:00:00+00:00,10266.058305409279,198108.1784234941,0.9507325931143518
2020-06-29 00:00:00+00:00,9968.181538603812,179970.56958976388,0.9475189687234126
2020-06-30 00:00:00+00:00,8537.92164415344,143782.24209961295,0.943947528453843
2020-07-01 00:00:00+00:00,6905.50649785968,110945.6501815021,0.9414048475005847
2020-07-02 00:00:00+00:00,3853.905957931027,200202.9254436195,0.9811135656108118
2020-07-03 00:00:00+00:00,0.0,178954.65517938137,1.0
2020-07-04 00:00:00+00:00,0.0,180139.4075254798,1.0
2020-07-05 00:00:00+00:00,13.900876356414331,146821.69054239988,0.9999053303342732
2020-07-06 00:00:00+00:00,0.0,117278.44348949194,1.0
2020-07-07 00:00:00+00:00,0.0,146443.64149305224,1.0
2020-07-08 00:00:00+00:00,0.0,154083.37857350707,1.0
2020-07-09 00:00:00+00:00,0.0,168317.00044846535,1.0
2020-07-10 00:00:00+00:00,0.0,209134.83142364025,1.0
2020-07-11 00:00:00+00:00,0.0,193022.364597857,1.0
2020-07-12 00:00:00+00:00,0.0,185298.01591432095,1.0
2020-07-13 00:00:00+00:00,0.0,188980.15353009105,1.0
2020-07-14 00:00:00+00:00,0.0,154069.54130500555,1.0
2020-07-15 00:00:00+00:00,0.0,131988.02727141976,1.0
2020-07-16 00:00:00+00:00,0.0,165078.1142361164,1.0
2020-07-17 00:00:00+00:00,0.0,174952.00686246157,1.0
2020-07-18 00:00:00+00:00,14.228406791994441,186926.6609326899,0.9999238882042218
2020-07-19 00:00:00+00:00,80.46839545680837,202176.25678527355,0.9996021472443751
2020-07-20 00:00:00+00:00,0.0,143247.308912009,1.0
2020-07-21 00:00:00+00:00,0.0,141978.27858799696,1.0
2020-07-22 00:00:00+00:00,0.0,190482.12174478173,1.0
2020-07-23 00:00:00+00:00,0.0,173997.7808303833,1.0
2020-07-24 00:00:00+00:00,0.0,146768.70873844624,1.0
2020-07-25 00:00:00+00:00,0.0,173086.7279369533,1.0
2020-07-26 00:00:00+00:00,0.0,202471.22231057286,1.0
2020-07-27 00:00:00+00:00,1309.5846958769687,170925.29407516122,0.992396518607489
2020-07-28 00:00:00+00:00,0.0,137600.90441262722,1.0
2020-07-29 00:00:00+00:00,0.0,139452.3186094463,1.0
2020-07-30 00:00:00+00:00,29.770137975216777,162328.10007032752,0.9998166387749665
2020-07-31 00:00:00+00:00,0.0,182163.99837961793,1.0
2020-08-01 00:00:00+00:00,0.0,180545.65790861845,1.0
2020-08-02 00:00:00+00:00,0.0,150005.99042141438,1.0
2020-08-03 00:00:00+00:00,0.0,162634.40056434274,1.0
2020-08-04 00:00:00+00:00,0.0,188390.9632089138,1.0
2020-08-05 00:00:00+00:00,0.0,185158.95509257913,1.0
2020-08-06 00:00:00+00:00,0.0,176849.00484663248,1.0
2020-08-07 00:00:00+00:00,0.0,171528.52019676566,1.0
2020-08-08 00:00:00+00:00,0.0,184972.11969041824,1.0
2020-08-09 00:00:00+00:00,0.0,150910.20748329163,1.0
2020-08-10 00:00:00+00:00,1082.689335797925,152959.31942296028,0.9929714670399196
2020-08-11 00:00:00+00:00,0.0,177514.32676506042,1.0
2020-08-12 00:00:00+00:00,0.0,175513.29182583094,1.0
2020-08-13 00:00:00+00:00,31.44631836843549,141316.98932293057,0.9997775262370201
2020-08-14 00:00:00+00:00,0.0,114561.13392955065,1.0
2020-08-15 00:00:00+00:00,14.965630452763916,146974.14352095127,0.9998981854469412
2020-08-16 00:00:00+00:00,0.0,143183.83437669277,1.0
2020-08-17 00:00:00+00:00,0.0,162367.1117477715,1.0
2020-08-18 00:00:00+00:00,0.0,177794.65823200345,1.0
2020-08-19 00:00:00+00:00,0.0,141653.85502508283,1.0
2020-08-20 00:00:00+00:00,1547.9900878523054,108734.95368999243,0.9859634678326089
2020-08-21 00:00:00+00:00,0.0,122745.47204861045,1.0
2020-08-22 00:00:00+00:00,0.0,143380.43013250828,1.0
2020-08-23 00:00:00+00:00,37.77575389756443,108477.33805817366,0.9996518848612831
2020-08-24 00:00:00+00:00,0.0,51862.46262648702,1.0
2020-08-25 00:00:00+00:00,30.029280966534966,75557.83779379725,0.9996027235305259
2020-08-26 00:00:00+00:00,5.347613827087345,144864.9755860269,0.9999630868924085
2020-08-27 00:00:00+00:00,64.23309283337868,155234.61713379622,0.9995863904160293
2020-08-28 00:00:00+00:00,205.46830034061531,134534.78046873212,0.9984750785142696
2020-08-29 00:00:00+00:00,0.0,156264.55086803436,1.0
2020-08-30 00:00:00+00:00,0.0,162947.0998263955,1.0
2020-08-31 00:00:00+00:00,0.0,162714.3106481433,1.0
2020-09-01 00:00:00+00:00,44.938055024073776,166488.70342883468,0.9997301562938055
2020-09-02 00:00:00+00:00,45.09137963529872,182725.1926858425,0.9997532893278256
2020-09-03 00:00:00+00:00,21.42412454123883,181849.35628691316,0.9998822013932487
2020-09-04 00:00:00+00:00,23.048579869327295,178458.55821600556,0.9998708629965681
2020-09-05 00:00:00+00:00,26.576087925401453,196957.63494566083,0.9998650851873561
2020-09-06 00:00:00+00:00,0.0,205027.923032403,1.0
2020-09-07 00:00:00+00:00,0.0,201413.2317852974,1.0
2020-09-08 00:00:00+00:00,0.0,152046.93088829517,1.0
2020-09-09 00:00:00+00:00,0.0,109087.09431421757,1.0
2020-09-10 00:00:00+00:00,67.10688137532235,141818.3395833075,0.9995270347801878
2020-09-11 00:00:00+00:00,69.46299428604652,131600.14972996712,0.9994724447589018
2020-09-12 00:00:00+00:00,634.8419408346695,133944.20097720623,0.9952827577974285
2020-09-13 00:00:00+00:00,62.98845613339285,142572.55121019483,0.9995583957807378
2020-09-14 00:00:00+00:00,24.73414517607726,89684.50520673394,0.9997242854208244
2020-09-15 00:00:00+00:00,11.965909450207986,34977.23257005215,0.9996580113300618
2020-09-16 00:00:00+00:00,34.514878341981614,23497.459336817265,0.9985332774026351
2020-09-17 00:00:00+00:00,17.122916600156515,71527.72869923711,0.9997606687803045
2020-09-18 00:00:00+00:00,3.309730866653766,90635.37994334102,0.9999634843478149
2020-09-19 00:00:00+00:00,25.050038336927056,143438.71220764518,0.9998253911793141
2020-09-20 00:00:00+00:00,74.6358108528844,205689.64278408885,0.9996372751803057
2020-09-21 00:00:00+00:00,127.07503382799808,192956.0497098267,0.9993418635937412
2020-09-22 00:00:00+00:00,12726.912816566919,155166.31767600775,0.9241963908894482
2020-09-23 00:00:00+00:00,7027.832588302378,87645.14126461744,0.925767277584197
2020-09-24 00:00:00+00:00,1848.0468059872703,64892.5974958539,0.9723100244937808
2020-09-25 00:00:00+00:00,3077.0630037817477,135401.79871076345,0.9777795472487008
2020-09-26 00:00:00+00:00,3444.305432383316,116210.77715456486,0.9712147168518271
2020-09-27 00:00:00+00:00,2284.4672403752857,109348.9644331634,0.979535993777778
2020-09-28 00:00:00+00:00,3050.091853644388,78854.86417666078,0.9627605947005717
2020-09-29 00:00:00+00:00,966.4193367407098,124914.30254760385,0.9923227375703435
2020-09-30 00:00:00+00:00,5130.391718829398,195088.5866601169,0.9743760968097673
2020-10-01 00:00:00+00:00,4870.3430346574105,197464.67970001698,0.9759293128355541
2020-10-02 00:00:00+00:00,5189.73104403124,202134.7840066254,0.9749680782190027
2020-10-03 00:00:00+00:00,5149.502439913141,177041.7515951395,0.9717357319527401
2020-10-04 00:00:00+00:00,4003.3156496804804,172296.14577388763,0.9772925247907461
2020-10-05 00:00:00+00:00,4722.941106524331,183752.17689722776,0.9749413017667918
2020-10-06 00:00:00+00:00,4649.717453548912,180116.9453870356,0.9748346515433866
2020-10-07 00:00:00+00:00,4547.990138381964,169945.7212535143,0.9739360799761568
2020-10-08 00:00:00+00:00,4159.5837308721475,105358.02406156063,0.9620190413695325
2020-10-09 00:00:00+00:00,1561.4159908879196,57739.59597578645,0.97366965690627
2020-10-10 00:00:00+00:00,1231.475585481586,59424.055021345615,0.9796972250813518
2020-10-11 00:00:00+00:00,1677.0464448375835,75618.8595085144,0.9783035540608104
2020-10-12 00:00:00+00:00,2095.3354739553374,138278.08861330152,0.9850731326988728
2020-10-13 00:00:00+00:00,4439.337229845463,180327.9274097681,0.9759733563274623
2020-10-14 00:00:00+00:00,4730.500321826011,128524.30560684204,0.9645003398649782
2020-10-15 00:00:00+00:00,2190.4740742618615,124750.56048327684,0.9827441608468301
2020-10-16 00:00:00+00:00,450.6973566966402,178727.62236246467,0.9974846434691259
2020-10-17 00:00:00+00:00,32.045018702521894,174626.26322501898,0.9998165273726469
2020-10-18 00:00:00+00:00,36.588245653017765,169320.00276333094,0.9997839573562798
2020-10-19 00:00:00+00:00,0.0,177503.06069153547,1.0
2020-10-20 00:00:00+00:00,0.0,146318.16107735038,1.0
2020-10-21 00:00:00+00:00,1264.6183363601065,122682.24329483509,0.9897970927241144
2020-10-22 00:00:00+00:00,2433.8610010016673,145842.23283848166,0.9835856142552795
2020-10-23 00:00:00+00:00,0.0,126640.8573640585,1.0
2020-10-24 00:00:00+00:00,43.7946511000664,81761.10976558924,0.9994646451650748
2020-10-25 00:00:00+00:00,11.865294808747604,48226.5943453908,0.9997540283231006
2020-10-26 00:00:00+00:00,0.0,44993.64583325386,1.0
2020-10-27 00:00:00+00:00,277.4535954180861,45440.48639842868,0.9939311877250937
2020-10-28 00:00:00+00:00,88.64847102149292,70413.10949900746,0.9987426062331782
2020-10-29 00:00:00+00:00,151.6928044211063,137042.00108507276,0.9988943164942895
2020-10-30 00:00:00+00:00,0.0,170269.90575808287,1.0
2020-10-31 00:00:00+00:00,0.0,127004.55928340554,1.0
2020-11-01 00:00:00+00:00,7.2571255245085595,142671.77042973042,0.9999491367046099
2020-11-02 00:00:00+00:00,0.0,173199.56436634064,1.0
2020-11-03 00:00:00+00:00,0.0,168501.38577845693,1.0
2020-11-04 00:00:00+00:00,0.0,162687.27094891667,1.0
2020-11-05 00:00:00+00:00,0.0,151678.69429948926,1.0
2020-11-06 00:00:00+00:00,0.0,107861.27120012045,1.0
2020-11-07 00:00:00+00:00,76.88541960974514,62032.93050536513,0.9987621051766984
2020-11-08 00:00:00+00:00,81.88072803085427,79711.08901900053,0.9989738353104234
2020-11-09 00:00:00+00:00,0.0,56877.219068318605,1.0
2020-11-10 00:00:00+00:00,200.5568271578587,30971.141840279102,0.9935660603774742
2020-11-11 00:00:00+00:00,0.0,61183.77392715216,1.0
2020-11-12 00:00:00+00:00,92.06173872192898,117445.7560582161,0.9992167479331547
2020-11-13 00:00:00+00:00,0.0,156860.75135996938,1.0
2020-11-14 00:00:00+00:00,0.0,105455.17403066158,1.0
2020-11-15 00:00:00+00:00,105.36592250061092,117934.29288199544,0.9991073684593148
2020-11-16 00:00:00+00:00,0.0,166494.15494790673,1.0
2020-11-17 00:00:00+00:00,0.0,165164.55828991532,1.0
2020-11-18 00:00:00+00:00,0.0,162690.9525462985,1.0
2020-11-19 00:00:00+00:00,0.0,157813.79023438692,1.0
2020-11-20 00:00:00+00:00,0.0,151602.263556242,1.0
2020-11-21 00:00:00+00:00,0.0,129674.75402200222,1.0
2020-11-22 00:00:00+00:00,0.0,138943.5041233003,1.0
2020-11-23 00:00:00+00:00,0.0,157096.35925620794,1.0
2020-11-24 00:00:00+00:00,402.5121489067397,114573.34905004501,0.9964991595217517
2020-11-25 00:00:00+00:00,8.17285290289666,90549.60553628206,0.999909749851992
2020-11-26 00:00:00+00:00,130.04811948560456,127554.1776278913,0.9989814864073898
2020-11-27 00:00:00+00:00,0.0,121994.04675620794,1.0
2020-11-28 00:00:00+00:00,3.5163292237737305,58163.93594238162,0.999939548165057
2020-11-29 00:00:00+00:00,100.33973322437842,18013.179350614548,0.994460505837659
2020-11-30 00:00:00+00:00,0.0,78871.57581016421,1.0
2020-12-01 00:00:00+00:00,294.9861016221151,73292.10250121355,0.9959913334360296
2020-12-02 00:00:00+00:00,1655.3215967600313,135763.72118777037,0.9879542051580469
2020-12-03 00:00:00+00:00,244.30232718570252,68529.88226729631,0.9964477611966438
2020-12-04 00:00:00+00:00,3.740782965306868,85337.81304171681,0.9999561669222359
2020-12-05 00:00:00+00:00,0.0,47981.96753746271,1.0
2020-12-06 00:00:00+00:00,10.360818100322295,82094.51999169588,0.9998738099611358
2020-12-07 00:00:00+00:00,128.24006162425303,119533.85502570868,0.9989283150898314
2020-12-08 00:00:00+00:00,3514.8037635909454,143613.02119114995,0.9761105435720798
2020-12-09 00:00:00+00:00,2982.809773701499,138266.19174090028,0.9788826133868765
2020-12-10 00:00:00+00:00,253.57127796203557,131095.27888429165,0.998069482316375
2020-12-11 00:00:00+00:00,582.1719141765168,108338.75549295545,0.99465509587519
2020-12-12 00:00:00+00:00,73728.01908072093,122269.05159366131,0.6238310152950794
2020-12-13 00:00:00+00:00,83285.72301317895,118353.72742521763,0.586957200924212
2020-12-14 00:00:00+00:00,92110.53107828258,115990.78047415614,0.5573764990180181
2020-12-15 00:00:00+00:00,68577.6071360779,55980.850279927254,0.4494343574997902
2020-12-16 00:00:00+00:00,7936.054426295727,20248.6499068141,0.7184269051574583
2020-12-17 00:00:00+00:00,19576.829362027056,94814.49402025342,0.828860889242413
2020-12-18 00:00:00+00:00,36548.71767615175,146681.4434248805,0.8005311054876006
2020-12-19 00:00:00+00:00,23719.033873065997,93823.89878219366,0.7982096129706813
2020-12-20 00:00:00+00:00,6218.089724203689,75110.8755120039,0.9235439710053583
2020-12-21 00:00:00+00:00,8476.380597850792,126604.77988040447,0.9372497203322792
2020-12-22 00:00:00+00:00,1428.1304948889106,132043.00182294846,0.9893000795745999
2020-12-23 00:00:00+00:00,2312.071942231552,55546.42544132471,0.9600391982718747
2020-12-24 00:00:00+00:00,137.28726413582228,74742.9529106021,0.9981665755369447
2020-12-25 00:00:00+00:00,25580.42836427543,67463.23334687948,0.72507070450766
2020-12-26 00:00:00+00:00,14499.828492154793,150642.67564994097,0.9121980826954246
2020-12-27 00:00:00+00:00,11429.185088258968,113440.7985804677,0.9084713175058949
2020-12-28 00:00:00+00:00,11353.571629574593,116033.51479166746,0.9108734491969559
2020-12-29 00:00:00+00:00,15270.275303319182,79073.65347313881,0.838142469776713
2020-12-30 00:00:00+00:00,2698.2521728180063,21411.441732764244,0.8880843455174159
2020-12-31 00:00:00+00:00,3172.570149448121,10586.133329868317,0.7694135821578342
2021-01-01 00:00:00+00:00,851.7184431428333,32563.49207061529,0.9745110555927172
2021-01-02 00:00:00+00:00,6541.805237421604,102057.15989285707,0.9397618086915115
2021-01-03 00:00:00+00:00,23535.25646646873,145021.4028633833,0.8603718384070955
2021-01-04 00:00:00+00:00,18965.139623439867,146283.6481744647,0.8852328063874587
2021-01-05 00:00:00+00:00,13577.768863550269,131475.23162704706,0.9063944295007506
2021-01-06 00:00:00+00:00,20795.327326615574,86695.70706361532,0.8065389597878359
2021-01-07 00:00:00+00:00,9065.289678915507,34872.22852021456,0.793677703009293
2021-01-08 00:00:00+00:00,2726.3293386430337,53451.55847150087,0.9514697073009081
2021-01-09 00:00:00+00:00,15567.79366670743,51097.96853160858,0.7664799268266571
2021-01-10 00:00:00+00:00,20974.707141716153,69704.79981333017,0.7686940760263044
2021-01-11 00:00:00+00:00,4694.434662133482,28625.808168828487,0.8591116311501998
2021-01-12 00:00:00+00:00,1514.0597598443621,45424.2171395421,0.9677436016006767
2021-01-13 00:00:00+00:00,0.0,142589.4226335287,1.0
2021-01-14 00:00:00+00:00,10.352740087814867,130948.42763417959,0.9999209465752642
2021-01-15 00:00:00+00:00,7.727626131253965,101083.20975661278,0.99992355767657
2021-01-16 00:00:00+00:00,7.747848115328327,109409.88180577755,0.9999291901301478
2021-01-17 00:00:00+00:00,19.88164666685048,145867.45583575964,0.99986371917529
2021-01-18 00:00:00+00:00,27.115955900683566,154498.5921948552,0.9998245213937202
2021-01-19 00:00:00+00:00,9.324048593510097,150040.65479296446,0.9999378603804846
2021-01-20 00:00:00+00:00,10.157634275580229,84277.04855316877,0.9998794878281647
2021-01-21 00:00:00+00:00,0.0,40063.06077826023,1.0
2021-01-22 00:00:00+00:00,0.0,112993.97628080845,1.0
2021-01-23 00:00:00+00:00,17.98010538915225,137260.17555350065,0.9998690242791881
2021-01-24 00:00:00+00:00,887.0803399774418,74109.63763552904,0.9881717445253116
2021-01-25 00:00:00+00:00,414.27443887127185,49558.08019834757,0.9917099275813847
2021-01-26 00:00:00+00:00,0.0,66676.49016201496,1.0
2021-01-27 00:00:00+00:00,45.76308266950833,126832.521923244,0.9996393150910939
2021-01-28 00:00:00+00:00,14.47633829997764,180348.96629047394,0.9999197379574875
2021-01-29 00:00:00+00:00,0.0,109609.23816782236,1.0
2021-01-30 00:00:00+00:00,238.6972347503388,32946.61329293251,0.9928071417457064
2021-01-31 00:00:00+00:00,23.030706616447727,49154.72309523821,0.9995316844541285
2021-02-01 00:00:00+00:00,0.0,149252.01441395283,1.0
2021-02-02 00:00:00+00:00,18.830037951866853,190442.93332874775,0.9999011348124736
2021-02-03 00:00:00+00:00,770.2876604645891,134054.33214348555,0.9942867433145024
2021-02-04 00:00:00+00:00,235.10944140364523,91285.0447679162,0.9974310637538272
2021-02-05 00:00:00+00:00,30.808239641082682,63889.64501833916,0.9995180221967961
2021-02-06 00:00:00+00:00,24.36662758620689,106456.61143219471,0.9997711645025225
2021-02-07 00:00:00+00:00,10.584271733788592,175476.50544703007,0.9999396863225053
2021-02-08 00:00:00+00:00,774.393890994616,124121.6596224904,0.993799692870912
2021-02-09 00:00:00+00:00,0.0,121744.95919597149,1.0
2021-02-10 00:00:00+00:00,2319.1477201129655,75104.35732758045,0.9700459476914103
2021-02-11 00:00:00+00:00,0.0,17885.840171158314,1.0
2021-02-12 00:00:00+00:00,361.2515083604387,21503.102764487267,0.9834776045131568
2021-02-13 00:00:00+00:00,645.2247994397849,22610.31983244419,0.9722550123141316
2021-02-14 00:00:00+00:00,1157.0877803462954,20800.515770852566,0.9473035489666121
2021-02-15 00:00:00+00:00,502.1347325030559,58943.66902703047,0.991553066814703
2021-02-16 00:00:00+00:00,1708.1448915463588,165514.85396838188,0.9897852274914818
2021-02-17 00:00:00+00:00,10539.804263282113,98986.52452135086,0.9037692180479541
2021-02-18 00:00:00+00:00,774.3165575529135,68815.58398801088,0.988873147518785
2021-02-19 00:00:00+00:00,2078.697038476546,176491.63334429264,0.9883592249954356
2021-02-20 00:00:00+00:00,4012.695501542654,205858.3720023036,0.9808801873013339
2021-02-21 00:00:00+00:00,2106.987386724488,136939.4067031145,0.9848468750267401
2021-02-22 00:00:00+00:00,0.0,147293.42376953363,1.0
2021-02-23 00:00:00+00:00,501.5310908944988,198982.79335415363,0.9974858621483682
2021-02-24 00:00:00+00:00,500.29414001751627,194835.9524617195,0.9974388053998112
2021-02-25 00:00:00+00:00,0.0,99479.03996306658,1.0
2021-02-26 00:00:00+00:00,82.45261637090383,57049.589083850384,0.9985568060598369
2021-02-27 00:00:00+00:00,621.8700171981104,50162.178516209126,0.9877546191145232
2021-02-28 00:00:00+00:00,1785.9226717780002,64697.533083856106,0.9731373369287193
2021-03-01 00:00:00+00:00,198.59327935890025,26707.88918554783,0.9926191288802645
2021-03-02 00:00:00+00:00,1196.8726730475003,67221.97164797783,0.9825066809455053
2021-03-03 00:00:00+00:00,3976.010764701902,98405.56950217485,0.9611647841893269
2021-03-04 00:00:00+00:00,2694.6774684518336,207999.76934671402,0.9872104960088683
2021-03-05 00:00:00+00:00,4984.373316030138,138699.54886341095,0.9653101527267236
2021-03-06 00:00:00+00:00,1557.486107067707,156149.92346274853,0.990124204618438
2021-03-07 00:00:00+00:00,5335.0086791201265,216656.45825350285,0.9759675056305683
2021-03-08 00:00:00+00:00,2102.182703254185,198474.4330302477,0.9895193031572171
2021-03-09 00:00:00+00:00,0.0,193498.02902191877,1.0
2021-03-10 00:00:00+00:00,0.0,184572.21750581264,1.0
2021-03-11 00:00:00+00:00,0.0,167107.35185194016,1.0
2021-03-12 00:00:00+00:00,0.0,138900.40574359894,1.0
2021-03-13 00:00:00+00:00,0.0,145052.2872081995,1.0
2021-03-14 00:00:00+00:00,1228.0426865995973,142782.8313358426,0.9914725697282538
2021-03-15 00:00:00+00:00,197.93394110561044,65663.9955021739,0.9969947138995363
2021-03-16 00:00:00+00:00,467.86981297738527,25214.818939507008,0.9817826779163795
2021-03-17 00:00:00+00:00,763.0210197696168,95218.94567149878,0.9920503710637237
2021-03-18 00:00:00+00:00,2491.028901514498,134850.23615318537,0.9818624875741288
2021-03-19 00:00:00+00:00,8.473531274379008,178838.78602427244,0.9999526214083714
2021-03-20 00:00:00+00:00,1131.2951556951589,175856.63485616446,0.9936080660663168
2021-03-21 00:00:00+00:00,3442.8276123149626,170422.78659451008,0.9801983409541838
2021-03-22 00:00:00+00:00,889.531224258639,165980.35505145788,0.9946693124558803
2021-03-23 00:00:00+00:00,0.0,113727.7463543415,1.0
2021-03-24 00:00:00+00:00,0.0,86424.35624998808,1.0
2021-03-25 00:00:00+00:00,0.0,85938.18229168653,1.0
2021-03-26 00:00:00+00:00,0.0,112040.86371523142,1.0
2021-03-27 00:00:00+00:00,0.0,86326.53231984377,1.0
2021-03-28 00:00:00+00:00,8.314898002629786,146381.06235653162,0.9999432001272321
2021-03-29 00:00:00+00:00,0.0,184783.40877217054,1.0
2021-03-30 00:00:00+00:00,557.8877030588288,87776.03482359648,0.9936843322802689
2021-03-31 00:00:00+00:00,123.5175686775492,146510.61673039198,0.9991576479155554
2021-04-01 00:00:00+00:00,6.518308766594537,237450.58692759275,0.9999725495315875
2021-04-02 00:00:00+00:00,0.0,227295.16905379295,1.0
2021-04-03 00:00:00+00:00,1752.5575653626652,221662.59643918276,0.9921556012027412
2021-04-04 00:00:00+00:00,5749.775028095104,219157.07981657982,0.9744348609024567
2021-04-05 00:00:00+00:00,5511.924199483688,213098.41866987944,0.9747865351330723
2021-04-06 00:00:00+00:00,5426.291696070223,203503.55666851997,0.9740281642927288
2021-04-07 00:00:00+00:00,13039.289116361066,142652.38820630312,0.91624928614946
2021-04-08 00:00:00+00:00,2294.868744455715,106198.33459460735,0.9788478109796077
2021-04-09 00:00:00+00:00,2926.7227256532597,73831.19213479757,0.9618707369660293
2021-04-10 00:00:00+00:00,1040.6651112279662,131205.15812295675,0.992130828136741
2021-04-11 00:00:00+00:00,5357.78724461779,215080.3965625763,0.9756948313033463
2021-04-12 00:00:00+00:00,5659.240054219592,212407.44873279333,0.974048122224908
2021-04-13 00:00:00+00:00,5163.536817367964,174235.51869809628,0.9712175919626128
2021-04-14 00:00:00+00:00,146.27326641886648,159928.33882689476,0.9990862182047107
2021-04-15 00:00:00+00:00,3.205719286435389,175672.18969523907,0.9999817520303349
2021-04-16 00:00:00+00:00,0.0,158108.22084778547,1.0
2021-04-17 00:00:00+00:00,0.0,176992.62546044588,1.0
2021-04-18 00:00:00+00:00,335.59975949017667,217840.89569151402,0.9984617969098989
2021-04-19 00:00:00+00:00,0.0,197121.5469687581,1.0
2021-04-20 00:00:00+00:00,0.0,205744.69746816158,1.0
2021-04-21 00:00:00+00:00,0.0,231024.03817516565,1.0
2021-04-22 00:00:00+00:00,1089.4836848090874,196714.73669999838,0.9944921110242764
2021-04-23 00:00:00+00:00,15.592638036809813,113624.08499372005,0.9998627887867886
2021-04-24 00:00:00+00:00,151.16924505255565,157252.18839353323,0.9990396059695267
2021-04-25 00:00:00+00:00,0.0,221312.04012024403,1.0
2021-04-26 00:00:00+00:00,8.354054356564168,202041.81641596556,0.9999586535644236
2021-04-27 00:00:00+00:00,0.0,175869.75454074144,1.0
2021-04-28 00:00:00+00:00,0.0,130151.68648034334,1.0
2021-04-29 00:00:00+00:00,2319.5689537870867,141741.4707942605,0.983898707396227
2021-04-30 00:00:00+00:00,5.377940099728174,200484.683408916,0.9999731760264646
2021-05-01 00:00:00+00:00,3.5026604197880156,185425.47194862366,0.9999811105010575
2021-05-02 00:00:00+00:00,0.0,87606.8589951992,1.0
2021-05-03 00:00:00+00:00,0.0,58083.62591505051,1.0
2021-05-04 00:00:00+00:00,0.0,103269.70334929228,1.0
2021-05-05 00:00:00+00:00,13.074059855423343,175823.11668914557,0.9999256463655193
2021-05-06 00:00:00+00:00,8.688891963573534,228243.95827388763,0.9999619330068173
2021-05-07 00:00:00+00:00,0.0,209701.66127341986,1.0
2021-05-08 00:00:00+00:00,0.0,202584.895516634,1.0
2021-05-09 00:00:00+00:00,0.0,173667.60138887167,1.0
2021-05-10 00:00:00+00:00,0.0,72697.36293405294,1.0
2021-05-11 00:00:00+00:00,0.0,81482.20527887344,1.0
2021-05-12 00:00:00+00:00,95.23873761749495,137494.96157330275,0.9993078087145576
2021-05-13 00:00:00+00:00,12.936881881035378,222319.95209044218,0.9999418130086789
2021-05-14 00:00:00+00:00,8.055603742327367,197662.1417709589,0.9999592472519919
2021-05-15 00:00:00+00:00,0.9750264732414908,191939.06448686123,0.999994920150711
2021-05-16 00:00:00+00:00,0.8183393854406568,196765.78050100803,0.9999958410655555
2021-05-17 00:00:00+00:00,9.261942148234501,155392.12468373775,0.9999403998744841
2021-05-18 00:00:00+00:00,12.554903208523719,163055.5232154727,0.9999230082101085
2021-05-19 00:00:00+00:00,10.313408671792462,198683.4399163723,0.9999480939460894
2021-05-20 00:00:00+00:00,51.846261958527826,202275.39986252785,0.9997437504688488
2021-05-21 00:00:00+00:00,0.0,205443.77203899622,1.0
2021-05-22 00:00:00+00:00,43.97225734833501,195465.09273195267,0.999775088396281
2021-05-23 00:00:00+00:00,17.35535829564377,184218.45847088099,0.9999057981293923
2021-05-24 00:00:00+00:00,22.43886656196332,179933.69705343246,0.9998753092444042
2021-05-25 00:00:00+00:00,23.273716021090287,186214.84809035063,0.9998750324810229
2021-05-26 00:00:00+00:00,624.050590706071,185562.07598495483,0.9966482433348627
2021-05-27 00:00:00+00:00,403.7000147585765,168284.61011224985,0.9976068287455448
2021-05-28 00:00:00+00:00,0.0,177966.0235387683,1.0
2021-05-29 00:00:00+00:00,0.0,175555.11520063877,1.0
2021-05-30 00:00:00+00:00,502.0818249434137,161062.76537036896,0.9968923820146566
2021-05-31 00:00:00+00:00,1463.3342246416394,175578.57588779926,0.9917345321019624
2021-06-01 00:00:00+00:00,2507.465809755046,155337.5132815838,0.9841143771300823
2021-06-02 00:00:00+00:00,967.7676668049914,140152.79908257723,0.9931422634623934
2021-06-03 00:00:00+00:00,501.0081339271121,140003.9475800991,0.9964342315800816
2021-06-04 00:00:00+00:00,0.0,124037.66399019957,1.0
2021-06-05 00:00:00+00:00,0.0,138720.9784577489,1.0
2021-06-06 00:00:00+00:00,0.0,137767.74458909035,1.0
2021-06-07 00:00:00+00:00,0.0,124994.94215857983,1.0
2021-06-08 00:00:00+00:00,0.0,131712.4472077489,1.0
